Activity,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,LinearAccX,LinearAccY,LinearAccZ,Subject
WALKING,1.63E+12,11.646466,-6.411568,5.03749,0.631921,1.02775,-1.044091,-3.003001,4.330599,-5.38849,1
WALKING,1.63E+12,6.808777,-3.77049,-0.04008,-0.064292,-0.446987,-0.218378,-9.309335,7.324799,0.171342,1
WALKING,1.63E+12,6.221339,-4.542176,-1.145564,-0.501506,-1.953337,-0.146756,6.008947,1.269001,-1.60477,1
WALKING,1.63E+12,9.212367,-11.963515,1.027119,1.298356,0.382849,1.369978,2.607761,3.321686,-1.028637,1
WALKING,1.63E+12,0.589233,-8.221141,1.104288,-0.145687,0.265871,3.522909,0.961688,0.547177,-4.170456,1
WALKING,1.63E+12,6.022136,-8.030911,1.255036,1.161984,0.248004,-1.591104,-0.025289,0.184891,1.5809,1
WALKING,1.63E+12,5.559723,-8.57468,-0.772283,-1.089293,-0.161875,-0.491885,-6.650966,7.768298,-7.445393,1
WALKING,1.63E+12,1.71027,-6.4678,-1.849652,-0.958419,-0.644597,-1.224443,0.526788,3.055901,2.138859,1
WALKING,1.63E+12,7.842476,-13.02533,0.44327,0.438741,0.248462,2.293731,-2.857084,5.03261,-1.462478,1
WALKING,1.63E+12,2.67039,-7.193423,1.977668,-0.387735,-0.612832,0.040621,-1.783422,0.977088,-5.007365,1
WALKING,1.63E+12,1.75035,-10.626525,-0.499502,2.075354,1.360815,0.577098,1.081204,13.073421,-3.255896,1
WALKING,1.63E+12,3.440281,-9.278768,4.496114,0.003665,-0.182796,-0.499978,0.428931,0.470282,1.078087,1
WALKING,1.63E+12,2.829513,-11.61177,-1.300499,-0.395218,-0.586566,-0.757298,10.860263,-1.359906,7.573909,1
WALKING,1.63E+12,2.353341,-8.099107,-0.92363,-0.495244,-1.241853,0.881605,5.176416,-0.480186,-2.052946,1
WALKING,1.63E+12,5.894719,-12.125628,1.825125,-0.822964,-0.391248,1.058751,-2.084981,1.574094,-2.00635,1
WALKING,1.63E+12,2.145165,-11.523834,-1.694118,1.158625,-0.925892,-0.279615,7.781296,7.506536,-2.00931,1
WALKING,1.63E+12,-2.10688,-5.743971,0.608375,1.611415,-1.020573,-1.361426,9.605648,-5.107815,-0.445424,1
WALKING,1.63E+12,3.366103,-13.241282,4.451847,-1.690062,3.036369,0.405603,3.623894,2.972326,-11.7871,1
WALKING,1.63E+12,-0.657428,-8.919247,-1.893321,0.041843,0.184323,0.040621,8.821166,0.180454,7.060551,1
WALKING,1.63E+12,0.265603,-11.096117,-0.024526,-1.41686,-1.127013,1.405407,1.451893,0.013215,-2.079607,1
WALKING,1.63E+12,2.98385,-13.999208,-0.527019,-0.437519,-0.040774,0.724618,-5.493537,2.390203,-4.149123,1
WALKING,1.63E+12,-0.229113,-7.016354,-1.338186,1.895306,0.45951,-2.136133,0.924308,6.336371,5.787248,1
WALKING,1.63E+12,3.385844,-9.765707,3.553342,0.319168,0.76753,-1.123654,5.971443,-2.248061,4.388001,1
WALKING,1.63E+12,2.011766,-10.978271,0.381057,-0.491579,-0.807693,0.14981,12.109795,3.465837,6.842837,1
WALKING,1.63E+12,2.138585,-8.840881,0.532403,-0.340089,-0.574502,0.320084,7.145287,-4.347541,4.601977,1
WALKING,1.63E+12,4.244867,-9.029316,3.209373,-0.488831,0.654217,-0.379794,-17.315298,14.274035,-27.943935,1
WALKING,1.63E+12,0.985245,-8.218747,-1.101297,-0.327414,-0.75684,0.61436,-1.621826,2.904916,-18.716749,1
WALKING,1.63E+12,1.711466,-7.932207,3.050849,-0.924059,0.506698,-0.304202,0.007977,-2.493321,2.073691,1
WALKING,1.63E+12,5.365306,-10.08814,-0.037687,-0.351237,-0.508836,0.516624,-1.193707,-2.215032,-1.788869,1
WALKING,1.63E+12,3.454638,-7.54098,-0.014357,-0.835944,-1.409072,0.63635,-4.507001,-1.191811,-1.868838,1
WALKING,1.63E+12,7.561918,-11.750554,1.99023,1.012937,-0.040621,-0.482722,-6.537893,3.604026,-4.414859,1
WALKING,1.63E+12,3.643671,-11.115259,-1.569692,1.465423,1.165191,-1.193901,0.021221,-2.377728,8.563284,1
WALKING,1.63E+12,-0.218345,-5.559125,-0.962513,-1.471378,0.765086,-0.451263,3.975299,-3.773839,6.434998,1
WALKING,1.63E+12,4.976473,-11.922238,3.253641,0.16783,-0.415071,0.052533,3.951193,-7.287092,-6.180127,1
WALKING,1.63E+12,3.411567,-9.480962,-1.15334,-1.001789,-1.379446,0.872901,-3.713748,0.018573,-5.651731,1
WALKING,1.63E+12,4.702495,-9.697512,-0.077169,-0.496772,-0.710873,0.582748,-2.682244,2.183226,-8.12904,1
WALKING,1.63E+12,5.06082,-13.82214,-0.214756,2.293884,0.610084,-1.323248,-10.094673,4.992955,-8.678328,1
WALKING,1.63E+12,2.230111,-5.976075,-1.143769,0.050242,1.318667,-0.962695,-4.570026,-0.06344,-1.679755,1
WALKING,1.63E+12,4.42074,-8.691928,5.672784,-0.650247,-0.363149,0.101095,2.076852,-0.815938,-6.232692,1
WALKING,1.63E+12,2.641676,-12.331411,-2.226521,-0.720342,-0.237314,0.857019,8.08029,-2.08797,5.795898,1
WALKING,1.63E+12,3.659822,-7.52782,-0.320638,-1.000415,-1.314085,0.658341,-1.333009,-3.73838,-0.2516,1
WALKING,1.63E+12,7.576275,-11.266007,1.558326,0.894128,0.133012,-0.258388,-3.971795,2.252134,-1.836051,1
WALKING,1.63E+12,3.841677,-11.359327,-1.529612,1.440531,0.973691,-1.311947,1.83622,6.031398,10.009892,1
WALKING,1.63E+12,-0.293719,-5.473582,-0.99362,-1.281252,0.617719,-0.390026,7.536901,-4.616744,3.495648,1
WALKING,1.63E+12,6.239883,-11.957533,3.862016,0.141717,-0.142022,-0.209062,-25.166042,20.277704,-14.059327,1
WALKING,1.63E+12,2.677568,-9.846465,-1.301695,-1.034164,-1.393801,1.049283,0.000053,11.139975,4.673585,1
WALKING,1.63E+12,3.848855,-9.28116,-0.669392,-0.359025,-1.080436,0.675139,-2.92075,-0.707814,-2.083631,1
WALKING,1.63E+12,5.829514,-13.162917,0.332602,2.113532,0.494786,-1.316987,-3.199511,3.326608,-4.132392,1
WALKING,1.63E+12,2.213959,-6.68435,-1.598405,-0.004429,1.348293,-0.964833,-5.548425,1.639225,-2.719489,1
WALKING,1.63E+12,5.825925,-10.634302,1.391426,0.316266,-0.757145,0.397662,-8.820911,1.570801,-1.804459,1
WALKING,1.63E+12,4.371089,-12.364313,-1.427917,1.701362,0.796239,-1.271937,4.487727,5.279591,9.275698,1
WALKING,1.63E+12,0.299701,-6.236892,-1.168894,-0.626577,1.174812,-0.807235,4.605198,-1.827282,6.284806,1
WALKING,1.63E+12,6.339185,-11.778071,6.386444,0.20219,-0.3998,-0.225555,-7.723529,1.834695,-5.162888,1
WALKING,1.63E+12,2.240878,-9.396614,-3.583252,-0.965444,-1.078451,1.143811,-2.720978,5.851112,4.787631,1
WALKING,1.63E+12,3.564109,-8.374879,-0.332602,-0.446224,-1.130526,0.670252,-1.495557,-1.938908,-2.942111,1
WALKING,1.63E+12,6.536593,-12.237494,1.601397,1.613095,0.309547,-0.952769,-9.316958,1.202682,-4.015006,1
WALKING,1.63E+12,4.125824,-9.111869,-0.18006,0.653148,1.151447,-1.057682,-6.434998,0.604466,-2.153816,1
WALKING,1.63E+12,5.89771,-13.579268,0.581456,-0.363912,-1.064401,0.614818,-5.421454,1.929616,-10.103835,1
WALKING,1.63E+12,3.588037,-8.414959,-0.588036,-0.332606,-1.273769,0.676971,-1.779429,-3.037571,4.690093,1
WALKING,1.63E+12,3.290131,-9.681958,-2.68714,0.584275,1.089446,-1.143353,-6.684495,2.782691,-2.667657,1
WALKING,1.63E+12,7.641479,-11.572886,1.051047,0.666282,-0.239758,-0.099263,-11.09566,3.710804,-5.992081,1
WALKING,1.63E+12,6.291927,-10.709676,1.063011,-0.072538,-0.454623,0.439352,-8.100228,1.593191,-2.00022,1
WALKING,1.63E+12,4.493123,-9.719048,-0.154935,-0.262359,-0.764781,0.619857,-6.091813,0.493756,-2.760411,1
WALKING,1.63E+12,5.719444,-13.728222,-0.645464,1.945549,0.902527,-1.500699,2.858632,7.82481,2.933246,1
WALKING,1.63E+12,2.976671,-10.59482,-1.936392,0.95674,0.742027,-1.059056,3.987432,8.597625,2.932474,1
WALKING,1.63E+12,2.478964,-10.520643,-2.087738,0.862211,1.016908,-1.19329,-7.229994,2.941442,-5.119544,1
WALKING,1.63E+12,4.46381,-8.643474,0.192024,-1.16626,-1.198635,0.511126,0.449997,-1.214227,1.46076,1
WALKING,1.63E+12,7.826923,-11.53161,1.399203,0.635892,-0.187836,-0.079868,-5.847269,1.263698,-2.467454,1
WALKING,1.63E+12,2.652444,-12.21177,-1.427319,1.896375,1.080589,-1.244907,3.472627,7.072076,4.764776,1
WALKING,1.63E+12,-0.218345,-4.921438,-0.662812,-0.880536,0.689341,-0.427288,5.468113,-4.951375,5.670597,1
WALKING,1.63E+12,5.743971,-12.654443,2.805584,0.248462,-0.458288,0.235023,-19.260113,18.810318,-0.960009,1
WALKING,1.63E+12,2.14696,-9.343374,-0.596411,-1.276976,-1.143659,0.948493,1.303233,7.31541,6.180886,1
WALKING,1.63E+12,3.982853,-9.902099,-0.136391,-0.417361,-0.722174,0.612985,-5.164632,0.602409,-5.23233,1
WALKING,1.63E+12,5.313262,-13.193426,-0.504886,1.963721,0.703391,-1.176492,-1.78742,4.675215,-5.141093,1
WALKING,1.63E+12,2.059024,-6.172286,-1.707279,-0.046577,1.511847,-1.084865,-4.606394,-1.885075,-5.221143,1
WALKING,1.63E+12,3.337988,-8.921041,4.146163,-0.570531,-0.120948,-0.072691,1.243773,-1.488766,-1.475132,1
WALKING,1.63E+12,2.481955,-12.689138,-1.668994,-1.000415,-0.731337,1.053101,7.7277,-5.68187,2.931823,1
WALKING,1.63E+12,3.982853,-7.752745,0.241077,-0.647804,-1.356234,0.550984,2.175269,-2.370901,1.658647,1
WALKING,1.63E+12,7.218548,-12.044871,1.019342,1.090821,0.070095,-0.563201,-3.838593,2.497981,-3.017817,1
WALKING,1.63E+12,2.546561,-10.614561,-2.071586,1.192832,0.996903,-1.326913,3.449598,4.877208,5.327206,1
WALKING,1.63E+12,3.782454,-8.849854,3.220141,-0.805708,0.953991,-0.419499,8.021929,-4.924695,4.268068,1
WALKING,1.63E+12,0.208774,-8.94796,-1.539183,-0.215476,-0.502575,0.603364,4.368146,0.868086,2.077082,1
WALKING,1.63E+12,3.784249,-9.300303,-0.660419,-1.204896,-1.520704,0.696671,-1.935585,8.974739,4.434052,1
WALKING,1.63E+12,2.413162,-8.700303,-2.118246,-1.283085,-1.137703,0.965291,-2.279899,-1.103214,-2.211824,1
WALKING,1.63E+12,3.643072,-9.568898,-0.075374,-0.422401,-0.828003,0.685218,-6.132661,0.7771,-3.514629,1
WALKING,1.63E+12,5.526822,-13.445271,0.059821,1.998845,0.579541,-1.176645,-10.344303,2.718883,-5.343124,1
WALKING,1.63E+12,1.869991,-6.265606,-1.877768,-0.027794,1.243685,-0.967735,-5.725581,-1.175886,-4.085912,1
WALKING,1.63E+12,3.461816,-9.404391,5.452046,-0.348946,0.17287,-0.102928,-5.478672,6.017374,-29.037897,1
WALKING,1.63E+12,3.062215,-11.814562,-2.388635,-0.966208,-0.907108,1.014312,6.164483,-2.566295,4.073824,1
WALKING,1.63E+12,3.745964,-7.752745,0.437288,-0.871068,-1.287361,0.673001,-1.790229,-3.04681,-3.315944,1
WALKING,1.63E+12,7.584051,-11.403595,0.901496,1.141521,0.153475,-0.594049,-1.974483,2.952876,-4.943249,1
WALKING,1.63E+12,2.778067,-11.068001,-1.51705,1.199551,0.985297,-1.230094,0.800411,0.557666,10.063755,1
WALKING,1.63E+12,1.64686,-7.555337,2.784049,-0.939025,0.845107,-0.325276,5.323208,-3.799092,2.862911,1
WALKING,1.63E+12,1.925624,-10.47518,-1.12702,-0.150879,-0.671779,0.611,-3.030531,-2.807308,-7.487363,1
WALKING,1.63E+12,4.416553,-9.092726,-0.658624,-1.281558,-1.376392,0.743401,-6.502873,1.286024,-5.094922,1
WALKING,1.63E+12,5.635098,-10.960922,0.455234,0.035582,-0.498604,0.426982,-6.705369,1.359263,-5.965709,1
WALKING,1.63E+12,4.151547,-12.802797,-0.495912,1.947686,0.658035,-1.535212,4.002223,6.742321,4.731528,1
WALKING,1.63E+12,-0.315853,-5.18764,-2.370091,-0.667351,1.201689,-0.796239,2.220104,-1.041549,5.043525,1
WALKING,1.63E+12,6.354141,-13.514064,6.323034,0.112396,-0.180811,0.124918,-25.250843,25.605762,-19.797668,1
WALKING,1.63E+12,1.523032,-8.343773,-2.815156,-1.283848,-0.787688,0.944675,3.209499,5.660073,8.115767,1
WALKING,1.63E+12,5.863612,-12.620345,6.058627,-0.539989,-1.023322,0.698504,-3.538905,7.617952,-12.316352,1
WALKING,1.63E+12,2.651846,-8.867801,-1.745564,0.320848,-0.337951,0.19089,-0.680404,4.564528,-5.181973,1
WALKING,1.63E+12,2.627319,-10.317851,-1.486541,1.154959,0.649025,-0.581221,6.970695,-0.47078,8.958276,1
WALKING,1.63E+12,3.650251,-9.525827,-1.565504,-1.269341,-1.378682,0.901763,-2.99486,-2.770288,-2.630706,1
WALKING,1.63E+12,4.654638,-9.970294,0.020339,-0.337035,-0.695297,0.566255,-2.778289,-1.779857,-2.229022,1
WALKING,1.63E+12,5.062016,-12.90868,-1.223929,1.840177,0.792422,-1.29973,-5.665702,2.622487,-0.848083,1
WALKING,1.63E+12,1.663012,-6.123831,-0.555135,0.082464,1.290262,-1.015839,4.603803,-3.794397,4.131207,1
WALKING,1.63E+12,3.589832,-9.022138,3.839882,-0.497382,-0.251822,0.138968,4.917999,-4.270071,3.049987,1
WALKING,1.63E+12,3.521637,-12.059826,-0.72024,-0.845565,-0.891379,0.961779,5.69884,-4.577542,12.031159,1
WALKING,1.63E+12,4.239483,-7.795816,0.20997,-0.719425,-0.853201,0.667045,-0.339319,-2.954907,1.944847,1
WALKING,1.63E+12,7.115656,-11.970096,0.711267,1.147477,0.248157,-0.613443,-10.990795,3.708797,-6.615708,1
WALKING,1.63E+12,2.708675,-10.015758,-1.962713,1.053101,1.222153,-1.196039,1.637702,5.520102,1.404922,1
WALKING,1.63E+12,2.89711,-8.784052,3.358327,-0.859462,0.706598,-0.334744,5.802447,-3.054141,4.465773,1
WALKING,1.63E+12,0.908674,-9.290732,-0.949951,-0.040469,-0.87962,0.609167,1.96317,7.164762,17.299109,1
WALKING,1.63E+12,4.320839,-9.196216,-0.708275,-1.187029,-1.438393,0.624744,-3.248016,-1.997042,-2.755915,1
WALKING,1.63E+12,6.367899,-11.322239,0.695115,0.008399,-0.521816,0.317793,-2.96639,-0.671872,-2.203976,1
WALKING,1.63E+12,5.133203,-11.420942,-0.373879,1.820936,1.320804,-1.304922,-5.119447,-0.019017,0.224022,1
WALKING,1.63E+12,-0.154337,-5.895915,-2.177469,-0.494786,0.990183,-0.856408,2.12297,-3.034182,4.296683,1
WALKING,1.63E+12,6.270392,-12.110674,6.374479,0.078188,-0.243575,0.126904,8.504478,-6.142454,2.575975,1
WALKING,1.63E+12,2.645265,-8.683554,-2.645265,-1.194664,-1.074938,1.022711,6.100755,-3.908296,5.863432,1
WALKING,1.63E+12,4.184449,-8.938987,5.098507,-0.532048,-1.173285,0.560452,-19.512678,11.170614,-3.108607,1
WALKING,1.63E+12,2.218147,-11.275578,-2.005185,-0.602143,-0.084755,-0.220363,-21.744774,20.630779,-16.553869,1
WALKING,1.63E+12,3.927818,-9.06461,3.832704,-0.669947,-1.028209,0.973385,0.759372,-2.206276,-1.863135,1
WALKING,1.63E+12,-0.230309,-8.723633,-1.75035,-0.719273,0.535408,-0.309394,10.773542,-3.630907,8.835383,1
WALKING,1.63E+12,4.756931,-9.54138,-0.445663,-0.159889,-0.496619,0.588857,7.660434,-5.249544,4.530185,1
WALKING,1.63E+12,2.219941,-9.996614,-2.982055,-1.070662,-0.707056,1.034012,-3.470044,-4.085332,-6.403306,1
WALKING,1.63E+12,3.734598,-8.59143,-0.320638,-0.462564,-1.279114,0.562285,-0.276311,-1.435513,-0.952355,1
WALKING,1.63E+12,6.809375,-12.51506,1.316052,1.379751,0.887561,-0.709652,-6.46308,2.459073,-3.1585,1
WALKING,1.63E+12,2.472384,-9.418748,-2.647658,0.810594,1.154349,-1.08853,-0.026153,-0.119693,9.119282,1
WALKING,1.63E+12,5.152345,-9.349357,4.25743,-0.554802,0.433549,-0.379183,5.150953,-5.17957,3.345261,1
WALKING,1.63E+12,-1.495514,-8.875577,-3.04367,-0.451874,-0.689188,0.862516,6.5822,-6.546654,16.048485,1
WALKING,1.63E+12,4.658227,-9.063414,-0.277567,-1.397008,-1.164275,0.634059,-7.670374,5.953905,-2.405228,1
WALKING,1.63E+12,7.103692,-11.595618,1.615155,0.359025,-0.45615,0,-4.291155,1.906291,-8.339916,1
WALKING,1.63E+12,4.074379,-12.024532,-0.905085,2.005564,1.448777,-1.364175,3.133058,6.366181,-0.172403,1
WALKING,1.63E+12,-0.421137,-4.989035,-2.584847,-0.898709,0.760352,-0.679109,5.906929,-3.262423,5.320236,1
WALKING,1.63E+12,6.034101,-12.662219,5.824728,0.296108,-0.355513,0.065361,-12.694489,15.845156,-31.869755,1
WALKING,1.63E+12,2.543571,-9.055039,-1.496112,-1.289346,-1.256971,1.09922,6.604454,2.259352,6.256782,1
WALKING,1.63E+12,3.595216,-9.190832,-0.281157,-0.448515,-0.964375,0.547319,-1.965882,-2.097484,-3.456834,1
WALKING,1.63E+12,6.479166,-12.8686,0.984048,1.895001,0.747372,-1.038593,-5.988578,0.105663,-4.69789,1
WALKING,1.63E+12,2.45025,-7.810771,-2.24028,0.385139,1.512611,-0.950631,1.069319,1.796635,9.717295,1
WALKING,1.63E+12,4.070191,-9.229715,5.836094,-0.572058,-0.106135,-0.142175,5.774529,-4.763276,2.181462,1
WALKING,1.63E+12,0.659223,-10.920244,-3.209373,-0.822811,-0.967124,1.097387,7.47229,-8.449299,11.095378,1
WALKING,1.63E+12,4.086343,-8.021339,-0.084945,-1.099525,-0.90665,0.496008,-1.161884,-2.129052,-2.102222,1
WALKING,1.63E+12,7.304689,-11.462218,1.357927,0.837777,-0.201274,-0.186003,-2.692999,0.881618,-5.905983,1
WALKING,1.63E+12,2.988037,-11.437693,-1.019941,1.654022,0.846787,-1.232384,1.875034,6.011883,0.195631,1
WALKING,1.63E+12,0.339781,-5.4341,-0.774078,-0.950173,0.79517,-0.475697,4.987584,-4.130692,4.272366,1
WALKING,1.63E+12,4.271188,-11.724831,3.76391,0.232886,-0.448056,0.204481,0.59126,7.65404,10.732697,1
WALKING,1.63E+12,3.963113,-9.527621,-1.034896,-1.25804,-1.103801,0.861447,4.432716,1.770359,7.891766,1
WALKING,1.63E+12,0.479761,-11.182259,-2.736791,-0.405908,-0.552817,0.658188,6.923774,-1.995576,4.065344,1
WALKING,1.63E+12,3.932604,-7.862815,-0.227318,-0.761421,-0.993543,1.125944,-2.252845,-3.685283,-3.035014,1
WALKING,1.63E+12,7.8347,-11.823535,1.784447,-0.923754,-1.04745,0.537698,-1.887936,3.230399,-2.097831,1
WALKING,1.63E+12,3.117848,-11.01177,-1.29691,0.638335,-0.216698,-0.245255,-7.340502,1.57091,-4.709536,1
WALKING,1.63E+12,-0.384646,-5.679963,-0.649053,1.696628,1.13923,-1.103648,1.164448,-3.558955,4.525989,1
WALKING,1.63E+12,5.303691,-11.855838,3.541378,-0.964986,0.779288,-0.565645,-0.603061,-5.649621,-5.767339,1
WALKING,1.63E+12,3.203391,-9.530014,-1.22692,0.086588,-0.422706,0.156224,-4.055602,3.635382,-2.892386,1
WALKING,1.63E+12,3.805784,-10.185648,-0.332004,-1.177408,-1.228719,0.959794,-2.162917,-0.837983,-2.297143,1
WALKING,1.63E+12,4.951946,-12.90868,-0.096909,-0.445002,-0.798072,0.574196,-7.979015,2.961184,-8.127565,1
WALKING,1.63E+12,2.103889,-6.763313,-1.274776,2.05489,0.691479,-1.158625,-3.38344,-0.855447,0.262423,1
WALKING,1.63E+12,3.458825,-9.556933,4.86401,0.241132,1.329356,-1.018435,0.233011,2.323374,-17.744848,1
WALKING,1.63E+12,3.181258,-10.994422,-1.695315,-0.437061,-0.29565,-0.097125,7.649263,5.001746,15.207741,1
WALKING,1.63E+12,3.697509,-7.95793,0.15673,-0.967582,-1.006982,1.079062,-2.092169,-2.690692,-2.956174,1
WALKING,1.63E+12,7.398009,-11.557932,0.524028,-0.802042,-1.037066,0.538309,-3.055892,3.754661,-3.599298,1
WALKING,1.63E+12,2.468197,-11.036895,-1.141975,0.972011,0.186919,-0.493412,1.04618,3.237681,9.121254,1
WALKING,1.63E+12,1.525424,-6.820143,2.624328,1.320499,1.225512,-1.13526,1.02281,-2.918761,3.44327,1
WALKING,1.63E+12,3.581457,-10.989636,1.034896,-0.58962,0.849841,-0.316724,-5.61299,0.818031,-5.182152,1
WALKING,1.63E+12,3.497709,-8.925827,-1.107877,0.085671,-0.781732,0.39079,-0.155939,7.159218,5.794603,1
WALKING,1.63E+12,5.145765,-10.262816,0.096311,-1.285223,-1.541015,0.804028,5.953506,-6.562366,2.136005,1
WALKING,1.63E+12,1.932802,-8.213962,-3.092723,-1.233606,-0.839915,1.124417,-3.094258,-3.105596,-3.462683,1
WALKING,1.63E+12,3.119642,-8.740981,-0.185444,-0.627646,-1.089751,0.482722,0.676173,-3.682448,0.848896,1
WALKING,1.63E+12,7.887341,-13.423137,0.282353,1.643485,0.602295,-1.14259,-12.291018,1.895853,-6.865639,1
WALKING,1.63E+12,0.715454,-8.592028,-2.413162,0.91169,1.559951,-1.024696,4.173672,3.446399,9.967734,1
WALKING,1.63E+12,4.341777,-9.080762,4.878367,-0.721258,-0.022143,-0.194249,5.512555,-5.593829,4.911202,1
WALKING,1.63E+12,-0.488734,-9.683753,-2.599802,-0.529605,-0.802195,0.987587,-4.39114,7.606617,-13.173659,1
WALKING,1.63E+12,4.520042,-8.845069,-0.293719,-1.207798,-1.134954,0.518915,-2.643754,-1.744086,-2.108502,1
WALKING,1.63E+12,6.181857,-11.859427,1.094118,0.118199,-0.3801,0.239147,-4.653152,1.111728,-3.543397,1
WALKING,1.63E+12,3.687938,-11.910275,-0.514457,1.973495,0.907872,-1.175423,-1.616899,2.338086,-2.954964,1
WALKING,1.63E+12,0.018544,-5.542376,-2.304886,-0.591758,0.9911,-0.885423,3.413877,-4.078714,4.990023,1
WALKING,1.63E+12,6.461818,-12.747763,6.063413,-0.00336,-0.319626,0.04001,6.140964,-8.24544,1.882965,1
WALKING,1.63E+12,1.270589,-8.637491,-3.243471,-1.067303,-1.032637,1.063791,7.512423,-5.589512,5.06623,1
WALKING,1.63E+12,3.935595,-9.24467,-0.004786,-0.637419,-1.028209,0.612374,-1.951026,-2.395757,-0.670825,1
WALKING,1.63E+12,6.545567,-12.960126,1.080958,1.983727,0.545334,-1.110826,-10.469769,1.51286,-4.175012,1
WALKING,1.63E+12,2.392225,-8.091928,-2.495714,0.445613,1.395786,-1.201537,1.999328,-1.139455,6.612519,1
WALKING,1.63E+12,3.498905,-9.300901,5.782256,-0.588246,0.067957,-0.072233,5.93791,-4.025256,4.647161,1
WALKING,1.63E+12,0.483948,-10.200005,-2.959323,-0.624591,-1.126097,1.017213,-13.116678,15.286181,-12.024323,1
WALKING,1.63E+12,4.336991,-8.261818,0.105284,-1.040731,-0.967887,0.58061,-5.824604,-2.24233,-3.195983,1
WALKING,1.63E+12,7.260422,-11.483156,0.960718,0.519831,-0.243117,-0.018173,-9.198374,2.573523,-0.765715,1
WALKING,1.63E+12,3.370889,-11.690135,-0.729213,1.660588,1.034775,-1.291637,-4.29236,1.304676,-2.338409,1
WALKING,1.63E+12,-0.342174,-5.279165,-2.194218,-0.912911,0.647651,-0.53724,2.788722,-3.63714,4.51996,1
WALKING,1.63E+12,6.634699,-13.292728,5.699105,0.20219,-0.107204,0.029473,7.733742,-9.877543,-0.296653,1
WALKING,1.63E+12,2.077568,-8.281559,-1.731207,-1.169925,-1.138467,1.039815,-5.984357,5.240318,-1.316719,1
WALKING,1.63E+12,3.607778,-9.31466,-0.903291,-0.546556,-0.948035,0.572975,-1.435708,-0.616355,0.043658,1
WALKING,1.63E+12,6.276374,-13.256237,1.018744,1.951962,0.952616,-1.103801,-11.223246,4.724295,-7.190973,1
WALKING,1.63E+12,2.319243,-7.568498,-2.2002,0.508683,1.045007,-1.033706,-0.215255,-0.977349,5.012372,1
WALKING,1.63E+12,3.702295,-9.088538,5.218148,-0.596034,0.079257,0.065819,-8.924876,10.720049,-28.236332,1
WALKING,1.63E+12,1.639084,-10.672587,-2.226521,-0.821742,-0.876719,0.909093,-1.309418,1.865845,8.09172,1
WALKING,1.63E+12,3.452843,-10.671391,0.889532,-0.911384,-1.140757,0.560452,5.590672,-4.913407,4.469538,1
WALKING,1.63E+12,3.669394,-9.310472,-0.926621,-0.082923,-0.711026,0.37338,-3.204586,-3.577801,-3.941444,1
WALKING,1.63E+12,4.360321,-10.660624,0.034696,-1.32508,-1.376239,0.762185,1.238985,-2.194449,2.94471,1
WALKING,1.63E+12,4.919643,-12.397214,-0.78664,-0.387277,-0.506392,0.608251,-8.20981,-0.335048,-6.146015,1
WALKING,1.63E+12,1.332802,-6.180063,-1.32682,2.051836,1.051268,-1.087919,1.0193,-2.814926,4.16639,1
WALKING,1.63E+12,3.701697,-11.754742,3.715455,-0.054671,1.288888,-1.006371,6.084488,-4.668422,3.520186,1
WALKING,1.63E+12,2.883351,-9.595219,-0.312263,-0.469589,-0.412627,0.050089,3.320865,-6.64152,7.140589,1
WALKING,1.63E+12,3.683152,-8.742178,-0.521635,-1.077993,-0.824338,0.947424,0.080976,-1.661343,1.39983,1
WALKING,1.63E+12,6.352346,-12.940983,1.755135,-0.519373,-1.197108,0.564423,-12.000434,2.54709,-5.739682,1
WALKING,1.63E+12,2.472982,-8.664411,-2.586641,1.684259,0.627187,-0.896266,4.225899,5.904716,4.851711,1
WALKING,1.63E+12,3.692724,-8.961719,5.101498,0.624591,1.302021,-1.077076,4.994381,-3.526931,3.924,1
WALKING,1.63E+12,-0.438485,-9.645468,-2.420938,-0.668572,0.401021,-0.388499,-0.491471,5.4657,9.043046,1
WALKING,1.63E+12,4.182654,-8.720642,-0.510868,-0.524412,-0.902527,0.872901,-0.844969,-2.467468,-1.611614,1
WALKING,1.63E+12,6.393622,-11.545967,1.424926,-1.166566,-1.640583,0.56931,-2.216781,-1.621085,-2.390149,1
WALKING,1.63E+12,4.383053,-12.193824,-0.113061,0.27198,-0.400258,0.137899,-7.670979,0.983955,-5.865538,1
WALKING,1.63E+12,-0.05324,-5.222934,-2.34377,1.956849,1.183517,-1.133122,1.928983,-4.082123,4.764723,1
WALKING,1.63E+12,5.772087,-12.74537,6.378667,-0.373075,0.912606,-0.746761,-9.343995,3.040428,-4.972937,1
WALKING,1.63E+12,2.102095,-8.785249,-2.359323,-0.060627,-0.380711,0.144924,-10.835299,11.407687,-25.760065,1
WALKING,1.63E+12,3.632305,-8.634501,0.292523,-1.084559,-0.619857,0.938261,-7.208698,-0.447604,-2.689585,1
